material_id,formula,cif_path,pbe_bandgap,hse_bandgap,gap_type,correction,formation_energy,total_energy,spacegroup
JVASP-80115,MnCo3,FAILED_JVASP-80115.cif,0.0,0.0,mBJ,0.0,0.03415,,Pm-3m
JVASP-36273,LiFeP,FAILED_JVASP-36273.cif,0.0,0.0,mBJ,0.0,-0.36574,,I4mm
JVASP-12428,In2S3,FAILED_JVASP-12428.cif,0.264,1.476,mBJ,1.212,-0.60199,,R-3c
JVASP-36320,MnSn,FAILED_JVASP-36320.cif,0.0,0.0,mBJ,0.0,0.49854,,Pm-3m
JVASP-1109,SnS,FAILED_JVASP-1109.cif,1.018,1.474,mBJ,0.456,-0.5596,,Pnma
JVASP-52134,H2O,FAILED_JVASP-52134.cif,5.72,7.821,mBJ,2.101,-0.97597,,P4_2nm
JVASP-36366,PrN,FAILED_JVASP-36366.cif,0.0,0.0,mBJ,0.0,-0.75156,,Pm-3m
JVASP-57990,MgMn2S4,FAILED_JVASP-57990.cif,0.0,0.0,mBJ,0.0,-0.83016,,Fd-3m
JVASP-79648,YbCoC2,FAILED_JVASP-79648.cif,0.0,0.0,mBJ,0.0,-0.31621,,Amm2
JVASP-11206,Rb2VAgSe4,FAILED_JVASP-11206.cif,1.092,1.154,mBJ,0.062,-0.91584,,Fddd
JVASP-36629,TiZnO3,FAILED_JVASP-36629.cif,0.0,1.964,mBJ,1.964,-2.0624,,Pm-3m
JVASP-10531,Na3AgS2,FAILED_JVASP-10531.cif,2.301,3.464,mBJ,1.163,-0.97392,,Ibam
JVASP-11028,CaMn2O4,FAILED_JVASP-11028.cif,0.0,0.0,mBJ,0.0,-2.13022,,C2/m
JVASP-80116,VN,FAILED_JVASP-80116.cif,0.0,0.0,mBJ,0.0,-1.14574,,P4/nmm
JVASP-11207,Rb2NbAgS4,FAILED_JVASP-11207.cif,2.22,2.452,mBJ,0.232,-1.11575,,Fddd
JVASP-80118,MnFe2Si,FAILED_JVASP-80118.cif,0.0,0.0,mBJ,0.0,-0.27804,,Fm-3m
JVASP-9430,ScAl8Fe4,FAILED_JVASP-9430.cif,0.0,0.0,mBJ,0.0,-0.43912,,I4/mmm
JVASP-11031,CaFe2O4,FAILED_JVASP-11031.cif,0.0,0.0,mBJ,0.0,-1.85492,,Cm
JVASP-24624,Ag3P11,FAILED_JVASP-24624.cif,0.908,1.315,mBJ,0.407,-0.02047,,Cm
JVASP-81193,AlGaRu2,FAILED_JVASP-81193.cif,0.0,0.0,mBJ,0.0,0.45603,,Immm
JVASP-36489,Sr3SbP,FAILED_JVASP-36489.cif,0.493,1.272,mBJ,0.779,-1.01417,,Pm-3m
JVASP-36592,MgTiO3,FAILED_JVASP-36592.cif,1.934,2.552,mBJ,0.618,-2.72633,,Pm-3m
JVASP-9796,Ba3MgNb2O9,FAILED_JVASP-9796.cif,2.712,3.361,mBJ,0.649,-3.12405,,P-3m1
JVASP-36142,CoW,FAILED_JVASP-36142.cif,0.0,0.0,mBJ,0.0,0.04294,,Pm-3m
JVASP-50860,Tm2SeO2,FAILED_JVASP-50860.cif,2.298,3.686,mBJ,1.388,-3.35614,,P-3m1
JVASP-13805,AgTe6Mo6,FAILED_JVASP-13805.cif,0.0,0.0,mBJ,0.0,-0.18627,,C2/m
JVASP-22524,CaCl2,FAILED_JVASP-22524.cif,5.289,6.765,mBJ,1.476,-2.52378,,P4_2/mnm
JVASP-36449,Sr3BiP,FAILED_JVASP-36449.cif,0.0,0.037,mBJ,0.037,-0.21961,,Pm-3m
JVASP-36274,CrTe,FAILED_JVASP-36274.cif,0.0,0.0,mBJ,0.0,0.20145,,F-43m
JVASP-10156,DyTaO4,FAILED_JVASP-10156.cif,4.052,5.32,mBJ,1.268,-3.51809,,P2/c
JVASP-36033,ErH,FAILED_JVASP-36033.cif,0.0,0.0,mBJ,0.0,-0.36296,,Fm-3m
JVASP-58264,CaMn4Al8,FAILED_JVASP-58264.cif,0.0,0.0,mBJ,0.0,-0.27239,,I4/mmm
JVASP-43509,Sr2Ti6N2O11,FAILED_JVASP-43509.cif,1.824,2.17,mBJ,0.346,-3.00251,,Cm
JVASP-12429,Li2PbO3,FAILED_JVASP-12429.cif,1.122,2.097,mBJ,0.975,-1.60087,,C2/c
JVASP-28580,MoWSe2S2,FAILED_JVASP-28580.cif,0.572,0.673,mBJ,0.101,-0.7547,,P3m1
JVASP-85193,LaTeCl,FAILED_JVASP-85193.cif,0.659,1.158,mBJ,0.499,-2.09547,,P4/nmm
JVASP-36667,ZrN,FAILED_JVASP-36667.cif,0.0,0.0,mBJ,0.0,-1.59607,,P6_3/mmc
JVASP-11323,Ti3Zn2O8,FAILED_JVASP-11323.cif,2.22,2.698,mBJ,0.478,-2.70773,,C2/m
JVASP-24625,PICl6,FAILED_JVASP-24625.cif,1.981,2.845,mBJ,0.864,-0.47271,,P-42_1m
JVASP-57549,Co2P2O7,FAILED_JVASP-57549.cif,0.0,0.0,mBJ,0.0,-1.72086,,P-1
JVASP-50033,BaYCl5,FAILED_JVASP-50033.cif,4.12,4.836,mBJ,0.716,-2.44589,,C2/c
JVASP-36321,MnSb,FAILED_JVASP-36321.cif,0.0,0.0,mBJ,0.0,0.49753,,Pm-3m
JVASP-85231,CeNdI4,FAILED_JVASP-85231.cif,0.0,0.0,mBJ,0.0,-1.24117,,C2/c
JVASP-36405,TaC,FAILED_JVASP-36405.cif,0.0,0.0,mBJ,0.0,-0.23606,,P-6m2
JVASP-36034,TlN,FAILED_JVASP-36034.cif,0.0,0.0,mBJ,0.0,1.06201,,Fm-3m
JVASP-10157,ZnF2,FAILED_JVASP-10157.cif,3.77,6.535,mBJ,2.765,-2.43976,,Pbcn
JVASP-36491,Ca3AsP,FAILED_JVASP-36491.cif,0.358,1.051,mBJ,0.693,-0.95865,,Pm-3m
JVASP-36185,BiI3,FAILED_JVASP-36185.cif,0.0,0.132,mBJ,0.132,0.04886,,Fm-3m
JVASP-24626,NaHF2,FAILED_JVASP-24626.cif,7.136,12.067,mBJ,4.931,-2.32327,,R-3m
JVASP-36630,MgSiO3,FAILED_JVASP-36630.cif,2.921,5.604,mBJ,2.683,-2.555,,Pm-3m
JVASP-9432,CaGe2O5,FAILED_JVASP-9432.cif,2.618,4.351,mBJ,1.733,-2.2424,,C2/c
JVASP-36368,PtC,FAILED_JVASP-36368.cif,0.0,0.0,mBJ,0.0,1.53825,,P-6m2
JVASP-31661,CuAuSe4,FAILED_JVASP-31661.cif,0.0,0.02,mBJ,0.02,-0.08554,,P2_1/m
JVASP-30521,NiHO2,FAILED_JVASP-30521.cif,0.0,0.401,mBJ,0.401,-0.86619,,P3m1
JVASP-1145,KCl,FAILED_JVASP-1145.cif,5.326,8.409,mBJ,3.083,-2.08827,,Fm-3m
JVASP-85236,VINCl3,FAILED_JVASP-85236.cif,1.001,1.098,mBJ,0.097,-0.66592,,P-1
JVASP-4891,K2S5,FAILED_JVASP-4891.cif,1.641,2.63,mBJ,0.989,-0.70533,,P2_12_12_1
JVASP-34347,BaFeF4,FAILED_JVASP-34347.cif,0.0,0.0,mBJ,0.0,-3.04634,,Cmc2_1
JVASP-11324,Mg2Ti3O8,FAILED_JVASP-11324.cif,2.498,2.993,mBJ,0.495,-3.16076,,C2/m
JVASP-9717,Rb3TaO8,FAILED_JVASP-9717.cif,3.26,4.498,mBJ,1.238,-1.60478,,I-42m
JVASP-10158,Li4UO5,FAILED_JVASP-10158.cif,2.21,2.375,mBJ,0.165,-2.7559,,I4/m
JVASP-57099,Yb2PrDyS6,FAILED_JVASP-57099.cif,1.1,1.634,mBJ,0.534,-1.95499,,P2_1/m
JVASP-36322,MnSb,FAILED_JVASP-36322.cif,0.0,0.0,mBJ,0.0,0.50943,,F-43m
JVASP-9433,SrHfO3,FAILED_JVASP-9433.cif,4.171,5.717,mBJ,1.546,-3.66475,,I4/mcm
JVASP-24629,Hg3Te2Cl2,FAILED_JVASP-24629.cif,1.762,2.654,mBJ,0.892,-0.27155,,I2_13
JVASP-35688,VN,FAILED_JVASP-35688.cif,0.0,0.0,mBJ,0.0,-1.31677,,P-6m2
JVASP-36277,FeN,FAILED_JVASP-36277.cif,0.0,0.0,mBJ,0.0,0.09449,,Fm-3m
JVASP-52137,Nd2UTe4,FAILED_JVASP-52137.cif,0.0,0.0,mBJ,0.0,-1.16458,,I-42d
JVASP-28849,Te8MoW3,FAILED_JVASP-28849.cif,0.913,0.919,mBJ,0.006,-0.07028,,P3m1
JVASP-30522,MgTi4O9,FAILED_JVASP-30522.cif,2.37,2.79,mBJ,0.42,-3.07704,,P4/n
JVASP-22525,SrClF,FAILED_JVASP-22525.cif,5.95,7.911,mBJ,1.961,-3.46343,,P4/nmm
JVASP-30581,ZnCr2F12,FAILED_JVASP-30581.cif,0.0,0.0,mBJ,0.0,-2.32716,,P-1
JVASP-12435,Li8PbO6,FAILED_JVASP-12435.cif,2.414,3.463,mBJ,1.049,-1.89485,,R-3
JVASP-10367,MgSn4O8,FAILED_JVASP-10367.cif,0.614,1.547,mBJ,0.933,-1.68517,,R-3m
JVASP-10662,Na2PdS2,FAILED_JVASP-10662.cif,1.059,1.49,mBJ,0.431,-0.93567,,Cmc2_1
JVASP-22642,Cu2HgI4,FAILED_JVASP-22642.cif,0.37,0.601,mBJ,0.231,-0.16194,,P-42m
JVASP-10707,NaSr4B3N6,FAILED_JVASP-10707.cif,2.202,3.523,mBJ,1.321,-1.27377,,Im-3m
JVASP-9224,MgBi2O6,FAILED_JVASP-9224.cif,0.18,0.56,mBJ,0.38,-1.26617,,Pmn2_1
JVASP-9718,AgPS3,FAILED_JVASP-9718.cif,1.354,1.834,mBJ,0.48,-0.1874,,C2/m
JVASP-35975,LiScS2,FAILED_JVASP-35975.cif,1.477,2.032,mBJ,0.555,-1.94491,,R-3m
JVASP-1082,Mg2Sn,FAILED_JVASP-1082.cif,0.0,0.237,mBJ,0.237,-0.25673,,Fm-3m
JVASP-24630,Hg3Te2Br2,FAILED_JVASP-24630.cif,1.653,2.6,mBJ,0.947,-0.19261,,I2_13
JVASP-13988,Al2Cu,FAILED_JVASP-13988.cif,0.0,0.0,mBJ,0.0,-0.05967,,P4/mmm
JVASP-36278,ErSb,FAILED_JVASP-36278.cif,0.0,0.0,mBJ,0.0,-0.76513,,Pm-3m
JVASP-36450,Sr3BiN,FAILED_JVASP-36450.cif,0.0,0.0,mBJ,0.0,0.64398,,Pm-3m
JVASP-36369,PrN,FAILED_JVASP-36369.cif,0.176,0.234,mBJ,0.058,-1.13576,,P-6m2
JVASP-43512,LiVF4,FAILED_JVASP-43512.cif,0.0,0.0,mBJ,0.0,-3.04736,,Cmmm
JVASP-57507,InBi2S4Cl,FAILED_JVASP-57507.cif,1.575,2.336,mBJ,0.761,-0.62396,,C2/m
JVASP-9093,Rb2Te,FAILED_JVASP-9093.cif,1.882,3.157,mBJ,1.275,-1.0948,,Pnma
JVASP-36235,SrC2,FAILED_JVASP-36235.cif,1.861,2.913,mBJ,1.052,-0.03848,,R-3m
JVASP-57554,Na2AlZnF7,FAILED_JVASP-57554.cif,5.052,8.148,mBJ,3.096,-3.13146,,Imma
JVASP-36323,MnSb,FAILED_JVASP-36323.cif,0.0,0.022,mBJ,0.022,0.21713,,Fm-3m
JVASP-11431,BaCaSi,FAILED_JVASP-11431.cif,0.164,0.379,mBJ,0.215,-0.51001,,Pnma
JVASP-80479,Sr3Mg,FAILED_JVASP-80479.cif,0.0,0.0,mBJ,0.0,0.03798,,P-6m2
JVASP-9955,ZnMo2O4,FAILED_JVASP-9955.cif,0.0,0.0,mBJ,0.0,-1.71969,,Cmcm
JVASP-10663,Na2PtS2,FAILED_JVASP-10663.cif,1.27,1.833,mBJ,0.563,-0.95843,,Cmc2_1
JVASP-35689,TiS,FAILED_JVASP-35689.cif,0.0,0.0,mBJ,0.0,-1.57736,,P-6m2
JVASP-36668,CaBe2P2,FAILED_JVASP-36668.cif,0.844,1.216,mBJ,0.372,-0.8507,,P-3m1
JVASP-36632,ZnGeO3,FAILED_JVASP-36632.cif,0.0,2.421,mBJ,2.421,-1.13757,,Pm-3m
JVASP-36406,CN2,FAILED_JVASP-36406.cif,0.485,1.372,mBJ,0.887,0.9109,,I-4m2
JVASP-52138,CaUS2,FAILED_JVASP-52138.cif,0.0,0.0,mBJ,0.0,-1.29922,,I-42d
JVASP-81498,ScAgO2,FAILED_JVASP-81498.cif,1.947,3.059,mBJ,1.112,-2.37249,,R3m
JVASP-12437,KInP2S7,FAILED_JVASP-12437.cif,2.021,3.082,mBJ,1.061,-0.55415,,C2
JVASP-81987,H3S,FAILED_JVASP-81987.cif,0.0,0.0,mBJ,0.0,0.38617,,I4mm
JVASP-9178,ZrO2,FAILED_JVASP-9178.cif,2.972,3.557,mBJ,0.585,-3.6251,,Pnma
JVASP-10919,CaCr2F10,FAILED_JVASP-10919.cif,0.007,0.0,mBJ,-0.007,-2.88073,,C2
JVASP-36144,GaBN2,FAILED_JVASP-36144.cif,3.353,4.473,mBJ,1.12,-0.60881,,P-4m2
JVASP-10708,RbC,FAILED_JVASP-10708.cif,3.713,5.265,mBJ,1.552,0.13847,,Pnma
JVASP-36370,RbSb,FAILED_JVASP-36370.cif,0.0,0.0,mBJ,0.0,0.48628,,F-43m
JVASP-54884,MgB2H8,FAILED_JVASP-54884.cif,5.928,8.351,mBJ,2.423,-0.22931,,Pmc2_1
JVASP-57246,Na3Co2SbO6,FAILED_JVASP-57246.cif,0.0,0.0,mBJ,0.0,-1.48349,,C2/m
JVASP-36186,BeSiP2,FAILED_JVASP-36186.cif,0.0,0.0,mBJ,0.0,0.65122,,Fm-3m
JVASP-10368,ZnBi4O8,FAILED_JVASP-10368.cif,0.0,0.0,mBJ,0.0,-0.98738,,R-3m
JVASP-36040,ErN,FAILED_JVASP-36040.cif,0.0,0.0,mBJ,0.0,-1.06281,,Pm-3m
JVASP-81103,CdPdAu2,FAILED_JVASP-81103.cif,0.0,0.0,mBJ,0.0,-0.03188,,Immm
JVASP-9974,Ba2YSbO6,FAILED_JVASP-9974.cif,3.864,4.811,mBJ,0.947,-2.9162,,Fm-3m
JVASP-4243,TiI3,FAILED_JVASP-4243.cif,0.077,0.044,mBJ,-0.033,-0.81856,,Pmmn
JVASP-59619,Al8Cr5,FAILED_JVASP-59619.cif,0.0,0.0,mBJ,0.0,-0.04964,,R3m
JVASP-36492,Sr3BiP,FAILED_JVASP-36492.cif,0.042,0.55,mBJ,0.508,-1.00442,,Pm-3m
JVASP-81829,LiMnIr2,FAILED_JVASP-81829.cif,0.0,0.0,mBJ,0.0,0.47706,,Immm
JVASP-10969,KThCuS3,FAILED_JVASP-10969.cif,2.026,2.385,mBJ,0.359,-1.60188,,Cmcm
JVASP-9975,K2CaC2O6,FAILED_JVASP-9975.cif,4.555,6.518,mBJ,1.963,-2.16018,,R-3m
JVASP-29795,AlH3O3,FAILED_JVASP-29795.cif,5.522,7.401,mBJ,1.879,-1.83208,,P-1
JVASP-36451,Sr3AsP,FAILED_JVASP-36451.cif,0.011,0.667,mBJ,0.656,-0.66234,,Pm-3m
JVASP-81501,FeAgS2,FAILED_JVASP-81501.cif,0.0,0.0,mBJ,0.0,-0.28701,,R3m
JVASP-1121,SrSe,FAILED_JVASP-1121.cif,2.24,3.124,mBJ,0.884,-2.20404,,Fm-3m
JVASP-36407,SrO,FAILED_JVASP-36407.cif,2.778,3.886,mBJ,1.108,-2.64361,,Pm-3m
JVASP-81989,Li2CuPd,FAILED_JVASP-81989.cif,0.291,0.9,mBJ,0.609,1.27848,,Immm
JVASP-10307,CaCo2O4,FAILED_JVASP-10307.cif,0.0,0.0,mBJ,0.0,-1.69133,,C2/m
JVASP-57559,Pr3CuSnS7,FAILED_JVASP-57559.cif,1.765,2.337,mBJ,0.572,-1.58678,,P6_3
JVASP-10533,MgTa2O6,FAILED_JVASP-10533.cif,2.893,4.101,mBJ,1.208,-3.10344,,P4_2/mnm
JVASP-81991,SnS,FAILED_JVASP-81991.cif,0.613,1.564,mBJ,0.951,-0.44969,,Cmcm
JVASP-24633,Bi2SO2,FAILED_JVASP-24633.cif,0.935,1.728,mBJ,0.793,-1.11004,,Pnnm
JVASP-28474,Te2MoW2Se2S2,FAILED_JVASP-28474.cif,0.078,0.015,mBJ,-0.063,-0.43225,,Cm
JVASP-80497,MgZr3,FAILED_JVASP-80497.cif,0.0,0.0,mBJ,0.0,0.01649,,Pm-3m
JVASP-50865,Li2FeS2,FAILED_JVASP-50865.cif,0.0,0.0,mBJ,0.0,-0.9355,,P3m1
JVASP-11550,Ca2SnN2,FAILED_JVASP-11550.cif,0.834,1.445,mBJ,0.611,-0.74668,,C2
JVASP-36596,SnHgO3,FAILED_JVASP-36596.cif,0.0,0.0,mBJ,0.0,-0.84219,,Pm-3m
JVASP-9721,ErTaO4,FAILED_JVASP-9721.cif,4.065,5.304,mBJ,1.239,-3.52323,,C2/c
JVASP-49200,NaNb3O8,FAILED_JVASP-49200.cif,2.247,2.965,mBJ,0.718,-2.69051,,Ibam
JVASP-35735,CoSnRh2,FAILED_JVASP-35735.cif,0.0,0.0,mBJ,0.0,-0.16468,,I4/mmm
JVASP-50442,K2Sr2O3,FAILED_JVASP-50442.cif,2.078,4.693,mBJ,2.615,-2.16409,,P2_1/c
JVASP-10970,SbS2NF6,FAILED_JVASP-10970.cif,2.539,2.785,mBJ,0.246,-1.57802,,C2/m
JVASP-10369,CaBi4O8,FAILED_JVASP-10369.cif,0.0,0.0,mBJ,0.0,-1.31602,,R-3m
JVASP-35690,CuPd,FAILED_JVASP-35690.cif,0.0,0.0,mBJ,0.0,-0.12012,,Pm-3m
JVASP-81992,BrCl,FAILED_JVASP-81992.cif,1.637,2.924,mBJ,1.287,-0.03564,,Cmcm
JVASP-34348,HoMo6S8,FAILED_JVASP-34348.cif,0.0,0.0,mBJ,0.0,-0.99914,,R-3
JVASP-36145,FeCo3,FAILED_JVASP-36145.cif,0.0,0.0,mBJ,0.0,0.02198,,Pm-3m
JVASP-49201,NaTa3O8,FAILED_JVASP-49201.cif,2.734,4.259,mBJ,1.525,-2.97472,,Ibam
JVASP-85269,Rb2CuBr2Cl2,FAILED_JVASP-85269.cif,0.0,0.0,mBJ,0.0,-1.34784,,Cmce
JVASP-52139,Co5SbO8,FAILED_JVASP-52139.cif,0.0,0.0,mBJ,0.0,-1.08835,,R-3m
JVASP-57630,Rb2CrF6,FAILED_JVASP-57630.cif,0.0,0.0,mBJ,0.0,-2.89814,,Fm-3m
JVASP-81505,InCuS2,FAILED_JVASP-81505.cif,0.057,0.625,mBJ,0.568,-0.4685,,R3m
JVASP-12074,TiClO,FAILED_JVASP-12074.cif,0.0,0.0,mBJ,0.0,-2.46178,,Pmmn
JVASP-9976,BaMgC2O6,FAILED_JVASP-9976.cif,4.242,6.225,mBJ,1.983,-2.28951,,R-3m
JVASP-36284,LaSe,FAILED_JVASP-36284.cif,0.0,0.962,mBJ,0.962,-1.84973,,Pm-3m
JVASP-10666,CaB2C2,FAILED_JVASP-10666.cif,0.525,1.039,mBJ,0.514,-0.44584,,I4/mcm
JVASP-85270,CaCl2,FAILED_JVASP-85270.cif,5.54,6.968,mBJ,1.428,-2.52987,,Pbcn
JVASP-49202,TiCdO3,FAILED_JVASP-49202.cif,2.142,2.538,mBJ,0.396,-2.43438,,Pnma
JVASP-36324,MoC,FAILED_JVASP-36324.cif,0.0,0.0,mBJ,0.0,0.40452,,F-43m
JVASP-49573,Y2Ti2O7,FAILED_JVASP-49573.cif,2.757,3.115,mBJ,0.358,-3.59708,,Fd-3m
JVASP-11433,Dy2CdS4,FAILED_JVASP-11433.cif,1.065,2.173,mBJ,1.108,-1.78649,,Fd-3m
JVASP-49203,Sr2CaUO6,FAILED_JVASP-49203.cif,2.32,2.552,mBJ,0.232,-3.42169,,P2_1/c
JVASP-36408,SnC,FAILED_JVASP-36408.cif,0.748,1.434,mBJ,0.686,0.7856,,F-43m
JVASP-36045,WS,FAILED_JVASP-36045.cif,0.0,0.0,mBJ,0.0,-0.52019,,P6_3mc
JVASP-36187,BrCl,FAILED_JVASP-36187.cif,1.637,2.898,mBJ,1.261,-0.03561,,Cmcm
JVASP-50444,Tm2TeO6,FAILED_JVASP-50444.cif,2.641,3.874,mBJ,1.233,-2.7162,,P4_2/mnm
JVASP-49205,ZnP4,FAILED_JVASP-49205.cif,0.987,1.4,mBJ,0.413,-0.11885,,P4_12_12
JVASP-34350,RbFeF3,FAILED_JVASP-34350.cif,0.0,0.0,mBJ,0.0,-2.46766,,Pm-3m
JVASP-38010,NaAgC2O4,FAILED_JVASP-38010.cif,1.672,2.496,mBJ,0.824,-1.20318,,P-1
JVASP-36669,CaB2H2,FAILED_JVASP-36669.cif,0.052,0.383,mBJ,0.331,-0.27581,,P-3m1
JVASP-22643,SiC,FAILED_JVASP-22643.cif,2.067,2.849,mBJ,0.782,-0.24287,,P3m1
JVASP-36372,RhC,FAILED_JVASP-36372.cif,0.0,0.0,mBJ,0.0,1.03164,,Fm-3m
JVASP-29566,HgI2,FAILED_JVASP-29566.cif,1.107,2.101,mBJ,0.994,-0.1533,,P4_2/nmc
JVASP-10308,ZnCo2O4,FAILED_JVASP-10308.cif,0.006,0.0,mBJ,-0.006,-1.16607,,C2/m
JVASP-36325,HfN2,FAILED_JVASP-36325.cif,0.0,0.758,mBJ,0.758,-0.87346,,P-6m2
JVASP-35691,Sr2SO,FAILED_JVASP-35691.cif,2.258,2.823,mBJ,0.565,-2.45258,,P4/mmm
JVASP-36751,LaAuO2,FAILED_JVASP-36751.cif,2.56,3.645,mBJ,1.085,-2.37233,,R-3m
JVASP-30583,MnO2,FAILED_JVASP-30583.cif,0.0,0.0,mBJ,0.0,-1.40157,,R-3m
JVASP-34355,Ho3CuSnS7,FAILED_JVASP-34355.cif,1.452,2.06,mBJ,0.608,-1.54879,,P6_3
JVASP-57843,Y2O3,FAILED_JVASP-57843.cif,4.095,5.25,mBJ,1.155,-3.83301,,C2/m
JVASP-36636,SrGeO3,FAILED_JVASP-36636.cif,0.0,1.94,mBJ,1.94,-2.40905,,Pm-3m
JVASP-34357,TbTaO4,FAILED_JVASP-34357.cif,4.064,5.297,mBJ,1.233,-3.5071,,C2/c
JVASP-36285,IrN,FAILED_JVASP-36285.cif,0.0,0.0,mBJ,0.0,1.59218,,Pm-3m
JVASP-50445,Li4ZrO4,FAILED_JVASP-50445.cif,4.732,5.622,mBJ,0.89,-2.62633,,Cmcm
JVASP-12438,CdIn2Se4,FAILED_JVASP-12438.cif,0.029,1.261,mBJ,1.232,-0.5319,,Fd-3m
JVASP-4183,BeCl2,FAILED_JVASP-4183.cif,6.48,8.395,mBJ,1.915,-1.49244,,Ibam
JVASP-36493,Ba3BiP,FAILED_JVASP-36493.cif,0.098,0.703,mBJ,0.605,-0.91284,,Pm-3m
JVASP-36452,Ba3PN,FAILED_JVASP-36452.cif,0.0,0.522,mBJ,0.522,-0.73869,,Pm-3m
JVASP-36409,SnC,FAILED_JVASP-36409.cif,0.0,0.0,mBJ,0.0,1.26929,,Fm-3m
JVASP-9225,MgSb2O6,FAILED_JVASP-9225.cif,1.532,2.194,mBJ,0.662,-1.76142,,Pmn2_1
JVASP-34358,RbCuF3,FAILED_JVASP-34358.cif,0.0,0.0,mBJ,0.0,-2.2552,,Pm-3m
JVASP-9978,KCSN,FAILED_JVASP-9978.cif,4.093,5.11,mBJ,1.017,-0.53612,,Pbcm
JVASP-36188,BaO,FAILED_JVASP-36188.cif,2.446,3.594,mBJ,1.148,-2.72267,,P6_3/mmc
JVASP-56253,Nb3Sb2Te5,FAILED_JVASP-56253.cif,0.99,1.052,mBJ,0.062,-0.38512,,I-43m
JVASP-10316,SnGe2O6,FAILED_JVASP-10316.cif,2.089,3.923,mBJ,1.834,-1.67115,,C2/c
JVASP-36326,NaH,FAILED_JVASP-36326.cif,1.775,4.568,mBJ,2.793,-0.13847,,Pm-3m
JVASP-35775,MgNi,FAILED_JVASP-35775.cif,0.0,0.0,mBJ,0.0,-0.21125,,P4/mmm
JVASP-11213,Na4TiO4,FAILED_JVASP-11213.cif,3.558,5.453,mBJ,1.895,-2.31209,,P-1
JVASP-56928,Ba2Bi,FAILED_JVASP-56928.cif,0.0,0.0,mBJ,0.0,-0.85331,,I4/mmm
JVASP-50034,Na6MgO4,FAILED_JVASP-50034.cif,2.277,4.787,mBJ,2.51,-1.67701,,P4_2/nmc
JVASP-34365,Sm2Ta2Cl2O7,FAILED_JVASP-34365.cif,3.213,4.333,mBJ,1.12,-3.1967,,C2/m
JVASP-41211,Mg2PdRh,FAILED_JVASP-41211.cif,0.0,0.0,mBJ,0.0,-0.672,,Fm-3m
JVASP-58267,SiO2,FAILED_JVASP-58267.cif,5.818,6.692,mBJ,0.874,-2.73778,,Pbcn
JVASP-51436,TiZnO3,FAILED_JVASP-51436.cif,3.121,3.653,mBJ,0.532,-2.44481,,P-1
JVASP-13835,YN,FAILED_JVASP-13835.cif,0.782,1.668,mBJ,0.886,-1.84569,,P6_3/mmc
JVASP-57844,TlHCO2,FAILED_JVASP-57844.cif,3.404,4.794,mBJ,1.39,-0.92561,,Pnna
JVASP-22526,SrBrF,FAILED_JVASP-22526.cif,5.293,6.852,mBJ,1.559,-3.27318,,P4/nmm
JVASP-52141,SrCe2S4,FAILED_JVASP-52141.cif,0.0,0.0,mBJ,0.0,-2.22716,,I-42d
JVASP-35978,IrC,FAILED_JVASP-35978.cif,0.0,0.402,mBJ,0.402,0.52535,,F-43m
JVASP-57560,Ag2S,FAILED_JVASP-57560.cif,1.074,1.928,mBJ,0.854,-0.07356,,Cmcm
JVASP-28908,TeW2Se2S,FAILED_JVASP-28908.cif,0.439,0.51,mBJ,0.071,-0.44189,,P3m1
JVASP-82023,LiCu2Pd,FAILED_JVASP-82023.cif,0.105,0.085,mBJ,-0.02,1.80126,,Immm
JVASP-28777,Te4Mo3WS4,FAILED_JVASP-28777.cif,0.135,0.166,mBJ,0.031,-0.44606,,P3m1
JVASP-36147,FeNi3,FAILED_JVASP-36147.cif,0.0,0.0,mBJ,0.0,0.03159,,Fm-3m
JVASP-34480,KRb2NiF6,FAILED_JVASP-34480.cif,0.0,0.647,mBJ,0.647,-2.54818,,Fm-3m
JVASP-36373,CaC2,FAILED_JVASP-36373.cif,1.732,2.549,mBJ,0.817,-0.00017,,R-3m
JVASP-36670,Be3N2,FAILED_JVASP-36670.cif,4.629,5.454,mBJ,0.825,-1.05347,,P-3m1
JVASP-52144,Fe2CuO4,FAILED_JVASP-52144.cif,0.0,0.0,mBJ,0.0,-1.20765,,Imma
JVASP-4246,WCl3,FAILED_JVASP-4246.cif,0.0,0.0,mBJ,0.0,-0.81989,,R-3
JVASP-57779,MgSO4,FAILED_JVASP-57779.cif,6.113,8.363,mBJ,2.25,-2.06349,,Pnma
JVASP-34370,K3Sb2N2O6F7,FAILED_JVASP-34370.cif,3.032,4.628,mBJ,1.596,-1.84153,,C2/m
JVASP-34482,SrCl2O4,FAILED_JVASP-34482.cif,2.419,3.976,mBJ,1.557,-0.94823,,Ccce
JVASP-36327,NaN,FAILED_JVASP-36327.cif,0.0,0.0,mBJ,0.0,1.09317,,Fm-3m
JVASP-10924,MgMn2O5,FAILED_JVASP-10924.cif,0.0,0.0,mBJ,0.0,-1.88321,,Pmmn
JVASP-35980,KCoCl3,FAILED_JVASP-35980.cif,0.0,0.0,mBJ,0.0,-1.14463,,R-3c
JVASP-36286,LiCdAs,FAILED_JVASP-36286.cif,0.0,0.0,mBJ,0.0,-0.25538,,F-43m
JVASP-9960,CaMn2O4,FAILED_JVASP-9960.cif,0.0,0.0,mBJ,0.0,-2.24376,,Cmcm
JVASP-35738,CaZnSe2,FAILED_JVASP-35738.cif,1.572,2.878,mBJ,1.306,-1.20824,,P-4m2
